clip_id,split_official,audio_in,audio_out,orig_duration_sec,flag_short,video_path,best_stream,mono_mode,raw_wav,best_rms,best_peak
nGe8dIc-ecc.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nGe8dIc-ecc.005.wav,output\preprocessing\preprocessed_full\nGe8dIc-ecc.005.wav,15.3019375,0,,,,,,
nI6qUE8N8hk.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nI6qUE8N8hk.000.wav,output\preprocessing\preprocessed_full\nI6qUE8N8hk.000.wav,15.3019375,0,,,,,,
nIwFocnmRFY.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nIwFocnmRFY.000.wav,output\preprocessing\preprocessed_full\nIwFocnmRFY.000.wav,15.3019375,0,,,,,,
nIwFocnmRFY.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nIwFocnmRFY.003.wav,output\preprocessing\preprocessed_full\nIwFocnmRFY.003.wav,15.3019375,0,,,,,,
nKLhatlbqEw.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKLhatlbqEw.000.wav,output\preprocessing\preprocessed_full\nKLhatlbqEw.000.wav,15.3019375,0,,,,,,
nKLhatlbqEw.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKLhatlbqEw.001.wav,output\preprocessing\preprocessed_full\nKLhatlbqEw.001.wav,15.3019375,0,,,,,,
nKLhatlbqEw.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKLhatlbqEw.002.wav,output\preprocessing\preprocessed_full\nKLhatlbqEw.002.wav,15.3019375,0,,,,,,
nKLhatlbqEw.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKLhatlbqEw.005.wav,output\preprocessing\preprocessed_full\nKLhatlbqEw.005.wav,15.3019375,0,,,,,,
nKx64KH7Xks.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKx64KH7Xks.001.wav,output\preprocessing\preprocessed_full\nKx64KH7Xks.001.wav,15.3019375,0,,,,,,
nKx64KH7Xks.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKx64KH7Xks.002.wav,output\preprocessing\preprocessed_full\nKx64KH7Xks.002.wav,15.3019375,0,,,,,,
nKx64KH7Xks.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKx64KH7Xks.003.wav,output\preprocessing\preprocessed_full\nKx64KH7Xks.003.wav,15.3019375,0,,,,,,
nKx64KH7Xks.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKx64KH7Xks.004.wav,output\preprocessing\preprocessed_full\nKx64KH7Xks.004.wav,15.3019375,0,,,,,,
nKx64KH7Xks.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nKx64KH7Xks.005.wav,output\preprocessing\preprocessed_full\nKx64KH7Xks.005.wav,15.3019375,0,,,,,,
nLB29nx1Jp4.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nLB29nx1Jp4.001.wav,output\preprocessing\preprocessed_full\nLB29nx1Jp4.001.wav,15.3019375,0,,,,,,
nLuAoNAOGcQ.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nLuAoNAOGcQ.000.wav,output\preprocessing\preprocessed_full\nLuAoNAOGcQ.000.wav,15.3019375,0,,,,,,
nOCSTnpB_F4.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nOCSTnpB_F4.001.wav,output\preprocessing\preprocessed_full\nOCSTnpB_F4.001.wav,15.3019375,0,,,,,,
nOCSTnpB_F4.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nOCSTnpB_F4.002.wav,output\preprocessing\preprocessed_full\nOCSTnpB_F4.002.wav,15.3019375,0,,,,,,
nOFHZ_s7Et4.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nOFHZ_s7Et4.001.wav,output\preprocessing\preprocessed_full\nOFHZ_s7Et4.001.wav,15.3019375,0,,,,,,
nOFHZ_s7Et4.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nOFHZ_s7Et4.005.wav,output\preprocessing\preprocessed_full\nOFHZ_s7Et4.005.wav,15.3019375,0,,,,,,
nQtiqrceBhg.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nQtiqrceBhg.001.wav,output\preprocessing\preprocessed_full\nQtiqrceBhg.001.wav,15.3019375,0,,,,,,
nQtiqrceBhg.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nQtiqrceBhg.003.wav,output\preprocessing\preprocessed_full\nQtiqrceBhg.003.wav,15.3019375,0,,,,,,
nQxTTYWy7pA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nQxTTYWy7pA.001.wav,output\preprocessing\preprocessed_full\nQxTTYWy7pA.001.wav,15.3019375,0,,,,,,
nQxTTYWy7pA.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nQxTTYWy7pA.002.wav,output\preprocessing\preprocessed_full\nQxTTYWy7pA.002.wav,15.3019375,0,,,,,,
nR0h3WFbPfA.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nR0h3WFbPfA.000.wav,output\preprocessing\preprocessed_full\nR0h3WFbPfA.000.wav,15.3019375,0,,,,,,
nR0h3WFbPfA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nR0h3WFbPfA.001.wav,output\preprocessing\preprocessed_full\nR0h3WFbPfA.001.wav,15.3019375,0,,,,,,
nR0h3WFbPfA.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nR0h3WFbPfA.003.wav,output\preprocessing\preprocessed_full\nR0h3WFbPfA.003.wav,15.3019375,0,,,,,,
nR0h3WFbPfA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nR0h3WFbPfA.004.wav,output\preprocessing\preprocessed_full\nR0h3WFbPfA.004.wav,15.3019375,0,,,,,,
nUazOUcW_AM.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nUazOUcW_AM.004.wav,output\preprocessing\preprocessed_full\nUazOUcW_AM.004.wav,15.3019375,0,,,,,,
nUazOUcW_AM.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nUazOUcW_AM.005.wav,output\preprocessing\preprocessed_full\nUazOUcW_AM.005.wav,15.3019375,0,,,,,,
nUbhRInpVbA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nUbhRInpVbA.001.wav,output\preprocessing\preprocessed_full\nUbhRInpVbA.001.wav,15.3019375,0,,,,,,
nUbhRInpVbA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nUbhRInpVbA.004.wav,output\preprocessing\preprocessed_full\nUbhRInpVbA.004.wav,15.3019375,0,,,,,,
nUbhRInpVbA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nUbhRInpVbA.005.wav,output\preprocessing\preprocessed_full\nUbhRInpVbA.005.wav,15.3019375,0,,,,,,
nZC82V87Pm0.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZC82V87Pm0.002.wav,output\preprocessing\preprocessed_full\nZC82V87Pm0.002.wav,15.3019375,0,,,,,,
nZC82V87Pm0.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZC82V87Pm0.004.wav,output\preprocessing\preprocessed_full\nZC82V87Pm0.004.wav,15.3019375,0,,,,,,
nZC82V87Pm0.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZC82V87Pm0.005.wav,output\preprocessing\preprocessed_full\nZC82V87Pm0.005.wav,15.3019375,0,,,,,,
nZz1hK90gwA.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZz1hK90gwA.002.wav,output\preprocessing\preprocessed_full\nZz1hK90gwA.002.wav,15.3019375,0,,,,,,
nZz1hK90gwA.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZz1hK90gwA.003.wav,output\preprocessing\preprocessed_full\nZz1hK90gwA.003.wav,15.3019375,0,,,,,,
nZz1hK90gwA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nZz1hK90gwA.004.wav,output\preprocessing\preprocessed_full\nZz1hK90gwA.004.wav,15.3019375,0,,,,,,
n_4vw3RKaog.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\n_4vw3RKaog.002.wav,output\preprocessing\preprocessed_full\n_4vw3RKaog.002.wav,15.3019375,0,,,,,,
naAGy30bnwA.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\naAGy30bnwA.000.wav,output\preprocessing\preprocessed_full\naAGy30bnwA.000.wav,15.3019375,0,,,,,,
naAGy30bnwA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\naAGy30bnwA.005.wav,output\preprocessing\preprocessed_full\naAGy30bnwA.005.wav,15.3019375,0,,,,,,
ncmnmmmWEpU.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ncmnmmmWEpU.000.wav,output\preprocessing\preprocessed_full\ncmnmmmWEpU.000.wav,15.3019375,0,,,,,,
ncmnmmmWEpU.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ncmnmmmWEpU.004.wav,output\preprocessing\preprocessed_full\ncmnmmmWEpU.004.wav,15.3019375,0,,,,,,
ncmnmmmWEpU.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ncmnmmmWEpU.005.wav,output\preprocessing\preprocessed_full\ncmnmmmWEpU.005.wav,15.3019375,0,,,,,,
ndLtwmvPpr8.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ndLtwmvPpr8.000.wav,output\preprocessing\preprocessed_full\ndLtwmvPpr8.000.wav,15.3019375,0,,,,,,
ndLtwmvPpr8.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ndLtwmvPpr8.003.wav,output\preprocessing\preprocessed_full\ndLtwmvPpr8.003.wav,15.3019375,0,,,,,,
nex61B854Ms.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nex61B854Ms.003.wav,output\preprocessing\preprocessed_full\nex61B854Ms.003.wav,15.3019375,0,,,,,,
nex61B854Ms.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nex61B854Ms.004.wav,output\preprocessing\preprocessed_full\nex61B854Ms.004.wav,15.3019375,0,,,,,,
nex61B854Ms.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nex61B854Ms.005.wav,output\preprocessing\preprocessed_full\nex61B854Ms.005.wav,15.3019375,0,,,,,,
nfEhF5GBQpo.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfEhF5GBQpo.000.wav,output\preprocessing\preprocessed_full\nfEhF5GBQpo.000.wav,15.3019375,0,,,,,,
nfN9qJSVank.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfN9qJSVank.000.wav,output\preprocessing\preprocessed_full\nfN9qJSVank.000.wav,15.3019375,0,,,,,,
nfN9qJSVank.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfN9qJSVank.002.wav,output\preprocessing\preprocessed_full\nfN9qJSVank.002.wav,15.3019375,0,,,,,,
nfN9qJSVank.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfN9qJSVank.003.wav,output\preprocessing\preprocessed_full\nfN9qJSVank.003.wav,15.3019375,0,,,,,,
nfN9qJSVank.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfN9qJSVank.004.wav,output\preprocessing\preprocessed_full\nfN9qJSVank.004.wav,15.3019375,0,,,,,,
nfN9qJSVank.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nfN9qJSVank.005.wav,output\preprocessing\preprocessed_full\nfN9qJSVank.005.wav,15.3019375,0,,,,,,
ng42eoHytOA.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ng42eoHytOA.001.wav,output\preprocessing\preprocessed_full\ng42eoHytOA.001.wav,15.3019375,0,,,,,,
ng42eoHytOA.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ng42eoHytOA.002.wav,output\preprocessing\preprocessed_full\ng42eoHytOA.002.wav,15.3019375,0,,,,,,
ng42eoHytOA.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ng42eoHytOA.003.wav,output\preprocessing\preprocessed_full\ng42eoHytOA.003.wav,15.3019375,0,,,,,,
ng42eoHytOA.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\ng42eoHytOA.005.wav,output\preprocessing\preprocessed_full\ng42eoHytOA.005.wav,15.3019375,0,,,,,,
nghDz0el8iI.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nghDz0el8iI.000.wav,output\preprocessing\preprocessed_full\nghDz0el8iI.000.wav,15.3019375,0,,,,,,
nghDz0el8iI.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nghDz0el8iI.001.wav,output\preprocessing\preprocessed_full\nghDz0el8iI.001.wav,15.3019375,0,,,,,,
niWi1hcuSmo.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\niWi1hcuSmo.005.wav,output\preprocessing\preprocessed_full\niWi1hcuSmo.005.wav,15.3019375,0,,,,,,
nkmYbzMmrYw.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nkmYbzMmrYw.001.wav,output\preprocessing\preprocessed_full\nkmYbzMmrYw.001.wav,15.3019375,0,,,,,,
nkmYbzMmrYw.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nkmYbzMmrYw.003.wav,output\preprocessing\preprocessed_full\nkmYbzMmrYw.003.wav,15.3019375,0,,,,,,
nkmYbzMmrYw.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nkmYbzMmrYw.004.wav,output\preprocessing\preprocessed_full\nkmYbzMmrYw.004.wav,15.3019375,0,,,,,,
nlIrqbcvqLk.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nlIrqbcvqLk.001.wav,output\preprocessing\preprocessed_full\nlIrqbcvqLk.001.wav,15.3019375,0,,,,,,
nmZRXxKPPuQ.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nmZRXxKPPuQ.002.wav,output\preprocessing\preprocessed_full\nmZRXxKPPuQ.002.wav,15.3019375,0,,,,,,
nmZRXxKPPuQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nmZRXxKPPuQ.005.wav,output\preprocessing\preprocessed_full\nmZRXxKPPuQ.005.wav,15.3019375,0,,,,,,
nndDX4RgU1w.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nndDX4RgU1w.000.wav,output\preprocessing\preprocessed_full\nndDX4RgU1w.000.wav,15.3019375,0,,,,,,
noepjVnUVFY.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\noepjVnUVFY.000.wav,output\preprocessing\preprocessed_full\noepjVnUVFY.000.wav,15.3019375,0,,,,,,
noepjVnUVFY.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\noepjVnUVFY.001.wav,output\preprocessing\preprocessed_full\noepjVnUVFY.001.wav,15.3019375,0,,,,,,
nskJh7v6v1U.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nskJh7v6v1U.002.wav,output\preprocessing\preprocessed_full\nskJh7v6v1U.002.wav,15.3019375,0,,,,,,
nskJh7v6v1U.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nskJh7v6v1U.004.wav,output\preprocessing\preprocessed_full\nskJh7v6v1U.004.wav,15.3019375,0,,,,,,
nskJh7v6v1U.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nskJh7v6v1U.005.wav,output\preprocessing\preprocessed_full\nskJh7v6v1U.005.wav,15.3019375,0,,,,,,
nvlqJbHk_Lc.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\nvlqJbHk_Lc.000.wav,output\preprocessing\preprocessed_full\nvlqJbHk_Lc.000.wav,15.3019375,0,,,,,,
o-fNF5QVMNo.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o-fNF5QVMNo.004.wav,output\preprocessing\preprocessed_full\o-fNF5QVMNo.004.wav,15.3019375,0,,,,,,
o-fNF5QVMNo.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o-fNF5QVMNo.005.wav,output\preprocessing\preprocessed_full\o-fNF5QVMNo.005.wav,15.3019375,0,,,,,,
o0zIPrIQY4o.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o0zIPrIQY4o.005.wav,output\preprocessing\preprocessed_full\o0zIPrIQY4o.005.wav,15.3019375,0,,,,,,
o1mTIo1vPas.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o1mTIo1vPas.000.wav,output\preprocessing\preprocessed_full\o1mTIo1vPas.000.wav,15.3019375,0,,,,,,
o2iolmvadac.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o2iolmvadac.002.wav,output\preprocessing\preprocessed_full\o2iolmvadac.002.wav,15.3019375,0,,,,,,
o2lu6rkd5-Y.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o2lu6rkd5-Y.001.wav,output\preprocessing\preprocessed_full\o2lu6rkd5-Y.001.wav,15.3019375,0,,,,,,
o2lu6rkd5-Y.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o2lu6rkd5-Y.004.wav,output\preprocessing\preprocessed_full\o2lu6rkd5-Y.004.wav,15.3019375,0,,,,,,
o2wtRccAgjE.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o2wtRccAgjE.003.wav,output\preprocessing\preprocessed_full\o2wtRccAgjE.003.wav,15.3019375,0,,,,,,
o5eCmKiomvo.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o5eCmKiomvo.001.wav,output\preprocessing\preprocessed_full\o5eCmKiomvo.001.wav,15.3019375,0,,,,,,
o5eCmKiomvo.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o5eCmKiomvo.002.wav,output\preprocessing\preprocessed_full\o5eCmKiomvo.002.wav,15.3019375,0,,,,,,
o6JCQlOC3oE.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o6JCQlOC3oE.002.wav,output\preprocessing\preprocessed_full\o6JCQlOC3oE.002.wav,15.3019375,0,,,,,,
o7J2fWIJndQ.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\o7J2fWIJndQ.005.wav,output\preprocessing\preprocessed_full\o7J2fWIJndQ.005.wav,15.3019375,0,,,,,,
oANKg9_grdA.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oANKg9_grdA.004.wav,output\preprocessing\preprocessed_full\oANKg9_grdA.004.wav,15.3019375,0,,,,,,
oBE9f5xD9rk.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oBE9f5xD9rk.000.wav,output\preprocessing\preprocessed_full\oBE9f5xD9rk.000.wav,15.3019375,0,,,,,,
oBE9f5xD9rk.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oBE9f5xD9rk.002.wav,output\preprocessing\preprocessed_full\oBE9f5xD9rk.002.wav,15.3019375,0,,,,,,
oBE9f5xD9rk.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oBE9f5xD9rk.004.wav,output\preprocessing\preprocessed_full\oBE9f5xD9rk.004.wav,15.3019375,0,,,,,,
oBE9f5xD9rk.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oBE9f5xD9rk.005.wav,output\preprocessing\preprocessed_full\oBE9f5xD9rk.005.wav,15.3019375,0,,,,,,
oC-qxnrmJws.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oC-qxnrmJws.000.wav,output\preprocessing\preprocessed_full\oC-qxnrmJws.000.wav,15.3019375,0,,,,,,
oC-qxnrmJws.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oC-qxnrmJws.002.wav,output\preprocessing\preprocessed_full\oC-qxnrmJws.002.wav,15.3019375,0,,,,,,
oC-qxnrmJws.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oC-qxnrmJws.003.wav,output\preprocessing\preprocessed_full\oC-qxnrmJws.003.wav,15.3019375,0,,,,,,
oC-qxnrmJws.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oC-qxnrmJws.005.wav,output\preprocessing\preprocessed_full\oC-qxnrmJws.005.wav,15.3019375,0,,,,,,
oCN_9daCssU.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCN_9daCssU.002.wav,output\preprocessing\preprocessed_full\oCN_9daCssU.002.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.000.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.000.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.001.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.001.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.002.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.002.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.003.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.003.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.004.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.004.wav,15.3019375,0,,,,,,
oCb9DK3M1DU.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oCb9DK3M1DU.005.wav,output\preprocessing\preprocessed_full\oCb9DK3M1DU.005.wav,15.3019375,0,,,,,,
oDOoG0vX-7U.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oDOoG0vX-7U.005.wav,output\preprocessing\preprocessed_full\oDOoG0vX-7U.005.wav,15.3019375,0,,,,,,
oG84VxrGfj0.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oG84VxrGfj0.001.wav,output\preprocessing\preprocessed_full\oG84VxrGfj0.001.wav,15.3019375,0,,,,,,
oGa05H9UXxU.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oGa05H9UXxU.002.wav,output\preprocessing\preprocessed_full\oGa05H9UXxU.002.wav,15.3019375,0,,,,,,
oGa05H9UXxU.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oGa05H9UXxU.004.wav,output\preprocessing\preprocessed_full\oGa05H9UXxU.004.wav,15.3019375,0,,,,,,
oHudDVcT5Lg.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oHudDVcT5Lg.002.wav,output\preprocessing\preprocessed_full\oHudDVcT5Lg.002.wav,15.3019375,0,,,,,,
oHudDVcT5Lg.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oHudDVcT5Lg.004.wav,output\preprocessing\preprocessed_full\oHudDVcT5Lg.004.wav,15.3019375,0,,,,,,
oHudDVcT5Lg.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oHudDVcT5Lg.005.wav,output\preprocessing\preprocessed_full\oHudDVcT5Lg.005.wav,15.3019375,0,,,,,,
oJPdfhG4hT0.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oJPdfhG4hT0.001.wav,output\preprocessing\preprocessed_full\oJPdfhG4hT0.001.wav,15.3019375,0,,,,,,
oJPdfhG4hT0.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oJPdfhG4hT0.002.wav,output\preprocessing\preprocessed_full\oJPdfhG4hT0.002.wav,15.3019375,0,,,,,,
oLO05QNhhGg.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.000.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.000.wav,15.3019375,0,,,,,,
oLO05QNhhGg.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.001.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.001.wav,15.3019375,0,,,,,,
oLO05QNhhGg.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.002.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.002.wav,15.3019375,0,,,,,,
oLO05QNhhGg.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.003.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.003.wav,15.3019375,0,,,,,,
oLO05QNhhGg.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.004.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.004.wav,15.3019375,0,,,,,,
oLO05QNhhGg.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oLO05QNhhGg.005.wav,output\preprocessing\preprocessed_full\oLO05QNhhGg.005.wav,15.3019375,0,,,,,,
oQOvtrP52As.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oQOvtrP52As.002.wav,output\preprocessing\preprocessed_full\oQOvtrP52As.002.wav,15.3019375,0,,,,,,
oU7zAWm_01o.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oU7zAWm_01o.000.wav,output\preprocessing\preprocessed_full\oU7zAWm_01o.000.wav,15.3019375,0,,,,,,
oU7zAWm_01o.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oU7zAWm_01o.002.wav,output\preprocessing\preprocessed_full\oU7zAWm_01o.002.wav,15.3019375,0,,,,,,
oU7zAWm_01o.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oU7zAWm_01o.003.wav,output\preprocessing\preprocessed_full\oU7zAWm_01o.003.wav,15.3019375,0,,,,,,
oU7zAWm_01o.004,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oU7zAWm_01o.004.wav,output\preprocessing\preprocessed_full\oU7zAWm_01o.004.wav,15.3019375,0,,,,,,
oVSMxtPpQ0M.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oVSMxtPpQ0M.002.wav,output\preprocessing\preprocessed_full\oVSMxtPpQ0M.002.wav,15.3019375,0,,,,,,
oVSMxtPpQ0M.003,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oVSMxtPpQ0M.003.wav,output\preprocessing\preprocessed_full\oVSMxtPpQ0M.003.wav,15.3019375,0,,,,,,
oVSMxtPpQ0M.005,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oVSMxtPpQ0M.005.wav,output\preprocessing\preprocessed_full\oVSMxtPpQ0M.005.wav,15.3019375,0,,,,,,
oWDh03tstic.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oWDh03tstic.002.wav,output\preprocessing\preprocessed_full\oWDh03tstic.002.wav,15.3019375,0,,,,,,
oXRhk1PUPcQ.002,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oXRhk1PUPcQ.002.wav,output\preprocessing\preprocessed_full\oXRhk1PUPcQ.002.wav,15.3019375,0,,,,,,
oYhWw97JYyU.000,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oYhWw97JYyU.000.wav,output\preprocessing\preprocessed_full\oYhWw97JYyU.000.wav,15.3019375,0,,,,,,
oYhWw97JYyU.001,train,e:\tugas-akhir-qiqi\Dataset\Train\train\audio\oYhWw97JYyU.001.wav,output\preprocessing\preprocessed_full\oYhWw97JYyU.001.wav,15.3019375,0,,,,,,
